,ISO3,year,Food,"Cereals, primary",Agriculture,Livestock,Crops
481,AUT,1976,102.39,90.08,102.36,94.71,114.96
482,AUT,1977,99.15,87.68,99.12,94.8,106.25
483,AUT,1978,104.2,96.75,104.16,96.46,116.86
484,AUT,1979,103.8,82.25,103.75,99.9,110.1
485,AUT,1980,109.13,100.52,109.09,101.55,121.54
486,AUT,1981,104.56,90.16,104.52,103.08,106.91
487,AUT,1982,117.88,104.06,117.83,105.45,138.25
488,AUT,1983,111.51,105.9,111.47,106.54,119.6
489,AUT,1984,114.89,111.87,114.85,111.41,120.52
490,AUT,1985,110.96,115.66,110.92,111.57,109.85
491,AUT,1986,112.13,106.12,112.1,112.26,111.83
492,AUT,1987,110.1,103.64,110.07,112.04,106.81
493,AUT,1988,115.53,111.77,115.49,108.96,126.27
494,AUT,1989,109.99,103.93,109.95,107.32,114.3
495,AUT,1990,111.41,108.78,111.37,108.27,116.5
496,AUT,1991,109.08,102.81,109.05,106.65,113.02
497,AUT,1992,104.5,87.44,104.48,105.94,102.06
498,AUT,1993,103.03,83.77,103.01,103.27,102.58
499,AUT,1994,102.64,88.78,102.63,101.48,104.52
500,AUT,1995,99.0,88.88,98.98,94.45,106.45
501,AUT,1996,98.93,88.33,98.9,97.54,101.13
502,AUT,1997,101.17,98.32,101.14,96.74,108.41
503,AUT,1998,102.97,94.03,102.94,97.65,111.67
504,AUT,1999,105.48,94.75,105.44,99.25,115.66
505,AUT,2000,103.14,88.35,103.1,99.82,108.53
506,AUT,2001,104.86,95.14,104.82,100.26,112.35
507,AUT,2002,103.7,92.95,103.68,99.42,110.71
508,AUT,2003,100.36,82.42,100.35,98.28,103.76
509,AUT,2004,105.33,103.27,105.31,96.8,119.35
510,AUT,2005,100.44,93.96,100.41,94.32,110.47
511,AUT,2006,99.58,85.02,99.57,95.21,106.76
512,AUT,2007,102.0,90.81,101.99,96.27,111.42
513,AUT,2008,107.53,109.3,107.48,97.13,124.57
514,AUT,2009,105.49,97.9,105.46,98.99,116.15
515,AUT,2010,98.49,92.5,98.48,100.36,95.37
516,AUT,2011,106.04,107.84,106.03,100.61,114.98
517,AUT,2012,98.34,91.27,98.35,100.12,95.42
518,AUT,2013,98.06,86.99,98.05,99.89,95.0
519,AUT,2014,103.15,106.35,103.16,99.56,109.09
520,AUT,2015,97.34,89.7,97.34,100.16,92.69
521,AUT,2016,99.5,103.95,99.5,100.27,98.22
522,AUT,2017,96.73,87.35,96.73,99.58,92.02
523,AUT,2018,98.29,85.36,98.25,99.22,96.66
524,AUT,2019,97.33,95.97,97.31,98.37,95.56
525,AUT,2020,98.65,100.02,98.63,97.73,100.12
526,AUT,2021,96.84,93.33,96.83,96.69,97.06
527,AUT,2022,96.08,91.01,96.03,96.29,95.6
528,AUT,2023,91.03,91.04,90.97,91.09,90.76
529,AZE,1994,50.18,49.4,58.93,49.57,67.23
530,AZE,1995,47.49,43.06,55.29,49.49,60.44
531,AZE,1996,52.6,47.46,60.08,50.93,68.19
532,AZE,1997,50.03,51.15,53.87,53.69,54.02
533,AZE,1998,52.44,43.47,55.87,57.56,54.36
534,AZE,1999,57.81,49.57,60.28,59.71,60.78
535,AZE,2000,63.82,68.63,66.53,61.75,70.77
536,AZE,2001,70.65,88.36,72.73,63.76,80.69
537,AZE,2002,74.5,95.9,75.82,66.5,84.08
538,AZE,2003,77.57,88.25,79.34,69.53,88.04
539,AZE,2004,77.11,91.13,79.84,72.27,86.56
540,AZE,2005,85.0,88.43,89.01,73.51,102.77
541,AZE,2006,85.68,85.0,87.95,74.83,99.58
542,AZE,2007,86.81,80.19,88.25,77.38,97.88
543,AZE,2008,90.22,98.64,90.52,78.84,100.87
544,AZE,2009,95.51,117.85,95.14,86.71,102.63
545,AZE,2010,92.21,76.62,92.12,91.9,92.32
546,AZE,2011,96.09,93.24,96.54,92.78,99.87
547,AZE,2012,99.22,104.94,99.39,95.53,102.81
548,AZE,2013,101.03,108.88,100.84,97.57,103.74
549,AZE,2014,96.04,85.91,95.86,98.29,93.71
550,AZE,2015,101.27,105.99,100.85,99.41,102.12
551,AZE,2016,102.69,108.1,103.29,102.3,104.17
552,AZE,2017,105.41,102.67,108.36,102.58,113.49
553,AZE,2018,110.09,114.65,113.46,104.19,121.68
554,AZE,2019,117.17,122.08,121.55,108.96,132.72
555,AZE,2020,117.06,110.94,122.25,111.22,132.02
556,AZE,2021,121.02,113.76,125.04,112.88,135.83
557,AZE,2022,122.22,105.91,126.75,114.91,137.26
558,AZE,2023,122.86,109.61,126.46,115.26,136.4
559,BDI,1961,190.28,130.35,191.07,126.52,197.41
560,BDI,1962,186.17,126.43,186.14,128.36,191.81
561,BDI,1963,181.62,124.83,181.61,125.93,187.08
562,BDI,1964,194.84,137.76,195.15,129.27,201.61
563,BDI,1965,188.78,133.21,189.15,137.36,194.24
564,BDI,1966,185.63,133.16,185.94,139.38,190.51
565,BDI,1967,189.43,131.43,189.99,145.56,194.35
566,BDI,1968,189.1,139.07,189.49,148.62,193.5
567,BDI,1969,183.59,132.34,183.91,162.09,186.05
568,BDI,1970,183.86,135.82,184.31,160.87,186.61
569,BDI,1971,184.57,134.22,185.09,161.41,187.41
570,BDI,1972,168.68,122.14,168.76,174.32,168.21
571,BDI,1973,189.11,137.9,189.18,181.79,189.91
572,BDI,1974,173.74,110.87,173.85,179.48,173.3
573,BDI,1975,181.54,135.08,181.48,181.09,181.52
574,BDI,1976,181.07,133.69,180.86,179.89,180.96
575,BDI,1977,180.04,133.62,180.1,175.44,180.56
576,BDI,1978,168.37,139.73,169.01,177.84,168.14
577,BDI,1979,166.12,146.52,166.75,179.2,165.53
578,BDI,1980,155.14,142.85,155.9,165.62,154.95
579,BDI,1981,164.03,143.96,164.77,139.42,167.26
580,BDI,1982,151.19,136.04,151.87,138.39,153.2
581,BDI,1983,149.46,136.08,150.02,140.9,150.92
582,BDI,1984,144.09,135.55,144.71,140.22,145.15
583,BDI,1985,159.26,151.49,159.97,131.92,162.72
584,BDI,1986,164.23,154.43,164.99,147.82,166.67
585,BDI,1987,166.1,161.19,166.88,146.6,168.87
586,BDI,1988,166.04,167.22,166.73,153.16,168.07
587,BDI,1989,154.45,168.44,155.12,150.84,155.54
588,BDI,1990,160.85,163.73,161.3,129.09,164.47
589,BDI,1991,166.92,163.64,167.5,141.67,170.04
590,BDI,1992,166.88,162.4,167.25,133.24,170.6
591,BDI,1993,165.22,164.36,165.99,139.26,168.61
592,BDI,1994,148.5,126.2,148.32,129.41,150.17
593,BDI,1995,142.83,135.1,142.44,103.0,146.31
594,BDI,1996,143.76,142.14,143.17,96.74,147.73
595,BDI,1997,142.2,167.16,141.58,89.65,146.68
596,BDI,1998,131.92,133.87,131.4,92.56,135.21
597,BDI,1999,137.18,138.83,136.57,108.45,139.34
598,BDI,2000,137.91,130.67,137.33,96.77,141.31
599,BDI,2001,145.94,143.43,145.35,86.86,151.09
600,BDI,2002,164.16,143.75,163.36,81.86,171.36
601,BDI,2003,136.02,134.98,135.49,78.8,141.06
602,BDI,2004,155.25,134.11,154.76,69.64,163.11
603,BDI,2005,123.15,132.2,123.02,85.96,126.66
604,BDI,2006,137.31,128.3,137.18,99.31,140.9
605,BDI,2007,117.13,126.01,117.35,91.29,119.91
606,BDI,2008,123.67,119.65,123.76,83.95,127.67
607,BDI,2009,112.48,119.63,112.6,86.47,115.16
608,BDI,2010,119.26,119.11,119.25,83.63,122.75
609,BDI,2011,108.02,121.28,108.0,89.05,109.86
610,BDI,2012,91.93,86.85,92.01,99.88,91.23
611,BDI,2013,122.42,77.16,122.31,79.24,126.54
612,BDI,2014,101.73,76.28,101.73,94.63,102.43
613,BDI,2015,96.33,74.94,96.37,98.02,96.21
614,BDI,2016,101.94,148.78,101.9,107.35,101.36
615,BDI,2017,95.92,109.53,95.9,127.5,92.8
616,BDI,2018,113.04,126.4,112.87,120.77,112.09
617,BDI,2019,119.14,170.57,118.83,142.04,116.55
618,BDI,2020,115.5,198.49,115.21,88.33,117.85
619,BDI,2021,133.64,340.21,133.2,97.99,136.65
620,BDI,2022,126.49,404.11,126.1,105.67,128.1
621,BDI,2023,119.14,287.11,118.78,94.85,121.13
622,BEL,2000,108.18,96.75,108.24,106.99,110.47
623,BEL,2001,103.84,89.6,103.88,107.79,96.84
624,BEL,2002,106.76,100.15,106.79,107.2,106.04
625,BEL,2003,103.64,96.9,103.67,103.12,104.67
626,BEL,2004,106.96,110.79,106.99,101.7,116.52
627,BEL,2005,100.47,104.37,100.49,96.52,107.62
628,BEL,2006,97.5,99.57,97.5,97.18,98.08
629,BEL,2007,99.17,99.5,99.17,96.76,103.53
630,BEL,2008,94.95,113.38,94.96,92.1,100.09
631,BEL,2009,96.66,117.16,96.66,90.95,106.94
632,BEL,2010,98.78,108.68,98.79,95.75,104.26
633,BEL,2011,98.75,103.55,98.76,94.69,106.08
634,BEL,2012,92.72,104.33,92.73,92.66,92.87
635,BEL,2013,96.78,108.1,96.79,95.4,99.29
636,BEL,2014,102.36,110.8,102.36,97.65,110.82
637,BEL,2015,101.29,110.25,101.29,102.09,99.86
638,BEL,2016,96.35,78.95,96.35,100.26,89.32
639,BEL,2017,101.66,95.15,101.66,101.56,101.84
640,BEL,2018,97.55,84.35,97.54,104.35,85.28
641,BEL,2019,99.33,97.0,99.33,100.55,97.13
642,BEL,2020,99.53,88.17,99.52,103.13,93.03
643,BEL,2021,100.25,83.92,100.24,102.85,95.54
644,BEL,2022,96.81,94.24,96.8,99.03,92.79
645,BEL,2023,94.02,92.61,94.02,93.65,94.68
646,BEN,1961,64.38,68.46,61.55,79.48,59.69
647,BEN,1962,60.68,66.34,58.43,82.12,55.98
648,BEN,1963,59.61,63.84,57.27,89.58,53.92
649,BEN,1964,59.95,65.79,57.83,94.14,54.07
650,BEN,1965,61.19,62.79,59.0,95.11,55.26
651,BEN,1966,59.27,56.6,57.27,98.65,52.98
652,BEN,1967,64.72,65.9,62.39,102.09,58.28
653,BEN,1968,65.07,60.43,63.64,101.27,59.74
654,BEN,1969,62.95,55.97,61.76,104.7,57.31
655,BEN,1970,62.53,56.44,62.36,103.57,58.1
656,BEN,1971,60.94,47.01,61.87,101.53,57.77
657,BEN,1972,60.54,52.32,61.58,104.25,57.16
658,BEN,1973,61.28,65.0,61.65,104.27,57.24
659,BEN,1974,56.87,62.62,56.36,110.21,50.79
660,BEN,1975,55.98,53.99,54.83,116.38,48.46
661,BEN,1976,62.1,50.26,59.84,117.39,53.88
662,BEN,1977,61.2,56.77,58.51,114.09,52.76
663,BEN,1978,66.44,67.59,63.26,116.71,57.72
664,BEN,1979,67.16,62.14,64.38,117.29,58.9
665,BEN,1980,61.91,54.03,58.86,122.01,52.32
666,BEN,1981,59.52,54.54,56.52,121.53,49.79
667,BEN,1982,58.29,51.89,56.38,125.89,49.18
668,BEN,1983,56.93,49.38,55.96,135.47,47.72
669,BEN,1984,67.97,66.46,68.49,140.18,61.06
670,BEN,1985,66.8,71.04,67.08,144.83,59.03
671,BEN,1986,66.98,65.13,69.24,121.88,63.78
672,BEN,1987,59.13,52.04,58.22,115.31,52.31
673,BEN,1988,67.48,68.83,67.74,106.51,63.73
674,BEN,1989,67.83,67.51,67.4,98.81,64.15
675,BEN,1990,67.32,63.85,68.99,98.03,65.99
676,BEN,1991,72.94,65.59,75.11,104.95,72.02
677,BEN,1992,70.22,66.51,71.17,104.53,67.72
678,BEN,1993,68.96,64.84,75.45,101.31,72.77
679,BEN,1994,70.46,64.75,75.74,104.42,72.76
680,BEN,1995,72.18,71.56,80.35,97.58,78.57
681,BEN,1996,75.09,68.48,87.16,99.93,85.84
682,BEN,1997,80.76,81.17,89.38,98.06,88.48
683,BEN,1998,80.78,78.83,88.41,100.62,87.15
684,BEN,1999,83.63,85.03,90.94,96.15,90.4
685,BEN,2000,86.77,85.69,91.83,108.34,90.11
686,BEN,2001,84.93,79.55,91.2,105.56,89.72
687,BEN,2002,96.43,88.85,101.05,107.56,100.37
688,BEN,2003,89.7,82.04,94.58,104.71,93.53
689,BEN,2004,92.43,84.97,98.43,109.47,97.29
690,BEN,2005,89.88,86.22,87.77,109.6,85.51
691,BEN,2006,77.11,78.46,77.77,104.78,74.97
692,BEN,2007,77.41,80.83,78.76,104.7,76.07
693,BEN,2008,91.59,87.58,89.31,92.78,88.95
694,BEN,2009,92.55,101.39,88.96,85.44,89.32
695,BEN,2010,93.31,86.91,88.68,97.04,87.82
696,BEN,2011,95.59,101.24,94.18,100.6,93.51
697,BEN,2012,100.12,100.11,97.45,101.06,97.07
698,BEN,2013,105.13,115.82,103.56,103.47,103.57
699,BEN,2014,106.11,102.17,106.14,100.36,106.74
700,BEN,2015,94.83,94.24,92.96,100.27,92.21
701,BEN,2016,99.06,103.58,100.89,99.38,101.05
702,BEN,2017,98.62,104.52,103.65,98.92,104.14
703,BEN,2018,100.36,130.58,106.66,97.98,107.56
704,BEN,2019,104.02,117.52,110.33,105.8,110.8
705,BEN,2020,98.61,115.72,105.44,98.43,106.17
706,BEN,2021,102.71,121.57,109.52,111.02,109.36
707,BEN,2022,103.2,118.22,105.86,112.54,105.17
708,BEN,2023,107.91,131.84,109.88,119.46,108.88
709,BFA,1961,39.61,66.82,34.99,35.49,34.76
710,BFA,1962,42.23,79.14,37.53,35.88,38.29
711,BFA,1963,42.55,81.17,37.89,37.48,38.07
712,BFA,1964,46.3,89.58,41.22,39.3,42.12
713,BFA,1965,45.46,81.47,40.4,41.87,39.72
714,BFA,1966,46.71,83.67,41.97,43.6,41.22
715,BFA,1967,46.76,83.89,42.05,43.51,41.38
716,BFA,1968,47.75,88.69,43.71,41.83,44.58
717,BFA,1969,47.43,84.67,43.6,46.36,42.32
718,BFA,1970,48.27,85.6,43.68,48.09,41.63
719,BFA,1971,44.21,69.05,40.32,48.13,36.68
720,BFA,1972,41.64,67.01,38.24,42.89,36.08
721,BFA,1973,36.4,61.93,33.33,32.21,33.85
722,BFA,1974,40.95,78.67,37.47,31.08,40.45
723,BFA,1975,44.33,89.17,41.33,33.33,45.05
724,BFA,1976,40.35,71.21,37.99,33.5,40.08
725,BFA,1977,40.61,76.01,37.43,33.73,39.15
726,BFA,1978,41.9,78.13,39.45,34.49,41.75
727,BFA,1979,42.33,76.26,40.48,35.81,42.65
728,BFA,1980,39.33,66.42,37.17,34.87,38.23
729,BFA,1981,43.17,78.29,40.29,35.02,42.73
730,BFA,1982,42.78,73.1,40.56,38.63,41.46
731,BFA,1983,42.46,65.68,40.31,41.4,39.8
732,BFA,1984,41.44,61.82,39.65,40.4,39.31
733,BFA,1985,50.39,87.67,48.35,43.82,50.45
734,BFA,1986,53.86,100.39,53.1,45.06,56.84
735,BFA,1987,49.26,84.92,48.2,45.99,49.23
736,BFA,1988,55.49,106.64,53.48,46.23,56.85
737,BFA,1989,52.0,95.15,50.51,47.04,52.12
738,BFA,1990,51.47,71.83,51.05,61.31,46.28
739,BFA,1991,70.24,113.59,68.95,89.81,59.25
740,BFA,1992,70.47,110.88,66.97,90.12,56.2
741,BFA,1993,72.44,112.98,66.95,90.21,56.14
742,BFA,1994,68.57,97.59,65.17,91.36,52.99
743,BFA,1995,68.85,97.16,64.56,92.82,51.41
744,BFA,1996,71.65,102.43,68.27,93.14,56.7
745,BFA,1997,64.98,80.07,65.84,95.5,52.05
746,BFA,1998,74.12,104.53,73.18,96.69,62.25
747,BFA,1999,75.47,102.39,72.52,98.29,60.54
748,BFA,2000,67.95,83.52,64.69,100.15,48.2
749,BFA,2001,80.64,109.73,79.82,103.28,68.91
750,BFA,2002,78.88,105.67,78.97,103.34,67.63
751,BFA,2003,86.53,117.5,86.09,116.28,72.06
752,BFA,2004,79.0,92.61,80.47,115.04,64.4
753,BFA,2005,85.64,112.39,89.5,117.01,76.7
754,BFA,2006,84.7,109.95,89.14,116.31,76.51
755,BFA,2007,79.8,89.93,77.23,116.18,59.12
756,BFA,2008,92.61,123.09,94.53,117.43,83.88
757,BFA,2009,87.62,100.27,85.58,117.26,70.84
758,BFA,2010,94.95,121.0,92.56,117.23,81.09
759,BFA,2011,88.35,93.75,85.02,116.51,70.38
760,BFA,2012,93.34,121.12,91.88,110.42,83.25
761,BFA,2013,101.85,116.6,101.56,110.59,97.36
762,BFA,2014,101.82,104.4,103.15,104.29,102.62
763,BFA,2015,99.76,95.32,99.06,101.2,98.06
764,BFA,2016,98.42,100.28,97.79,94.51,99.32
765,BFA,2017,90.44,86.48,91.29,93.8,90.13
766,BFA,2018,102.94,107.6,97.03,92.93,98.94
767,BFA,2019,106.52,99.37,103.23,100.95,104.28
768,BFA,2020,102.82,101.91,99.39,81.05,107.91
769,BFA,2021,91.67,88.9,89.17,76.95,94.86
770,BFA,2022,97.94,96.79,94.34,76.63,102.57
771,BFA,2023,98.19,94.73,95.03,76.21,103.78
772,BGD,1961,72.69,81.2,76.56,55.48,80.82
773,BGD,1962,67.56,72.79,71.05,56.24,74.04
774,BGD,1963,74.29,84.62,77.12,56.55,81.27
775,BGD,1964,72.7,81.2,75.04,57.27,78.63
776,BGD,1965,71.06,78.9,74.48,56.82,78.04
777,BGD,1966,66.34,69.91,69.39,55.68,72.16
778,BGD,1967,72.78,79.19,75.85,55.57,79.94
779,BGD,1968,72.38,78.16,74.57,55.48,78.42
780,BGD,1969,73.25,80.47,76.24,55.82,80.36
781,BGD,1970,68.14,72.84,70.75,56.04,73.72
782,BGD,1971,62.19,63.85,63.65,55.11,65.37
783,BGD,1972,60.2,63.62,62.67,54.32,64.35
784,BGD,1973,64.49,72.8,66.57,52.28,69.45
785,BGD,1974,61.0,67.14,62.02,51.94,64.06
786,BGD,1975,65.39,73.9,66.38,51.75,69.33
787,BGD,1976,61.2,66.61,62.5,52.82,64.45
788,BGD,1977,63.59,71.72,65.23,52.29,67.84
789,BGD,1978,64.25,70.62,66.12,58.41,67.67
790,BGD,1979,62.31,67.61,63.86,58.66,64.91
791,BGD,1980,61.82,72.5,62.84,41.14,67.21
792,BGD,1981,59.84,69.96,60.9,41.02,64.91
793,BGD,1982,60.35,70.64,61.46,41.34,65.52
794,BGD,1983,60.21,70.59,61.35,41.51,65.35
795,BGD,1984,59.16,69.49,60.17,40.93,64.05
796,BGD,1985,59.83,70.11,61.68,44.04,65.24
797,BGD,1986,58.97,69.35,61.1,44.59,64.43
798,BGD,1987,57.77,67.88,59.15,44.97,62.01
799,BGD,1988,57.49,66.91,58.23,45.94,60.71
800,BGD,1989,61.63,74.97,62.14,45.92,65.41
801,BGD,1990,61.0,73.26,61.54,47.57,64.36
802,BGD,1991,60.96,73.28,61.6,40.04,65.94
803,BGD,1992,60.5,72.34,61.12,40.65,65.25
804,BGD,1993,59.31,70.04,59.78,41.75,63.42
805,BGD,1994,56.45,64.2,57.12,45.25,59.51
806,BGD,1995,57.79,66.28,58.02,46.12,60.42
807,BGD,1996,59.98,69.54,60.37,49.92,62.48
808,BGD,1997,59.99,68.31,60.62,53.68,62.02
809,BGD,1998,61.27,71.1,61.43,53.6,63.0
810,BGD,1999,68.2,80.58,67.95,54.41,70.68
811,BGD,2000,71.04,86.08,70.9,55.35,74.03
812,BGD,2001,68.59,81.53,68.57,55.4,71.23
813,BGD,2002,69.53,83.1,69.38,56.55,71.97
814,BGD,2003,70.3,83.41,70.1,58.05,72.53
815,BGD,2004,68.04,77.65,67.8,57.98,69.78
816,BGD,2005,75.35,83.79,75.07,59.74,78.16
817,BGD,2006,76.81,84.68,76.58,60.26,79.87
818,BGD,2007,80.54,89.04,80.09,62.7,83.59
819,BGD,2008,85.59,95.85,84.99,62.22,89.58
820,BGD,2009,84.69,97.12,84.23,58.98,89.33
821,BGD,2010,88.96,100.25,88.47,61.64,93.89
822,BGD,2011,91.9,100.66,92.24,67.06,97.32
823,BGD,2012,92.65,99.75,92.93,73.25,96.9
824,BGD,2013,95.9,101.36,96.01,84.46,98.34
825,BGD,2014,98.82,101.55,98.83,94.79,99.65
826,BGD,2015,100.69,100.84,100.74,101.0,100.69
827,BGD,2016,100.49,97.61,100.43,104.21,99.66
828,BGD,2017,108.99,104.09,109.05,121.23,106.59
829,BGD,2018,107.95,103.74,108.18,122.59,105.27
830,BGD,2019,108.42,103.34,108.73,121.22,106.21
831,BGD,2020,111.47,103.48,111.6,132.76,107.34
832,BGD,2021,116.79,105.43,116.66,140.88,111.78
833,BGD,2022,119.07,105.91,119.05,146.0,113.62
834,BGD,2023,121.31,107.42,121.23,152.16,114.99
835,BGR,1961,86.68,43.44,90.09,125.82,79.69
836,BGR,1962,92.41,43.83,98.06,128.3,89.26
837,BGR,1963,94.96,43.59,100.41,125.95,92.97
838,BGR,1964,97.28,49.95,104.57,135.19,95.66
839,BGR,1965,102.19,51.62,108.27,143.69,97.96
840,BGR,1966,114.91,64.7,121.6,153.89,112.2
841,BGR,1967,112.13,61.89,118.18,163.53,104.97
842,BGR,1968,112.76,49.6,118.33,168.28,103.79
843,BGR,1969,115.52,56.18,120.42,162.71,108.11
844,BGR,1970,111.43,62.53,117.24,160.38,104.68
845,BGR,1971,113.0,64.64,118.77,168.35,104.34
846,BGR,1972,117.03,74.05,124.37,174.47,109.78
847,BGR,1973,117.87,66.33,124.41,176.93,109.12
848,BGR,1974,112.15,60.06,118.86,179.43,101.23
849,BGR,1975,114.08,68.43,121.32,186.99,102.21
850,BGR,1976,124.48,75.13,131.25,200.73,111.03
851,BGR,1977,115.73,67.24,120.96,201.07,97.64
852,BGR,1978,121.04,66.99,127.06,206.42,103.96
853,BGR,1979,124.91,72.89,131.65,218.14,106.47
854,BGR,1980,119.78,68.15,125.11,218.78,97.84
855,BGR,1981,129.85,75.39,135.42,224.42,109.51
856,BGR,1982,137.69,88.2,143.83,231.47,118.32
857,BGR,1983,125.08,69.72,130.06,238.46,98.51
858,BGR,1984,135.49,81.8,141.33,243.75,111.52
859,BGR,1985,115.55,48.15,120.93,244.95,84.83
860,BGR,1986,130.63,74.94,135.84,250.57,102.44
861,BGR,1987,123.47,64.79,128.88,246.04,94.78
862,BGR,1988,124.56,69.87,129.19,243.82,95.82
863,BGR,1989,132.77,84.93,135.96,247.33,103.54
864,BGR,1990,124.32,74.4,127.39,240.7,94.41
865,BGR,1998,89.28,52.75,90.31,162.77,69.22
866,BGR,1999,91.24,50.88,92.15,173.31,68.53
867,BGR,2000,84.31,44.11,85.11,169.01,60.69
868,BGR,2001,72.75,61.91,74.78,101.5,67.0
869,BGR,2002,79.38,68.76,81.51,111.47,72.79
870,BGR,2003,70.96,38.65,73.11,106.13,63.49
871,BGR,2004,88.46,75.97,90.71,114.41,83.81
872,BGR,2005,72.18,60.57,74.17,114.42,62.45
873,BGR,2006,77.3,57.85,78.48,116.16,67.51
874,BGR,2007,62.13,41.04,63.42,108.11,50.41
875,BGR,2008,84.19,75.19,85.18,107.15,78.78
876,BGR,2009,78.66,67.19,80.09,106.74,72.33
877,BGR,2010,88.22,76.64,89.1,105.08,84.45
878,BGR,2011,89.02,81.71,89.87,104.77,85.54
879,BGR,2012,82.24,77.15,82.63,103.62,76.52
880,BGR,2013,101.43,101.09,101.98,103.37,101.58
881,BGR,2014,100.08,105.08,100.34,99.46,100.59
882,BGR,2015,97.45,95.64,97.53,99.34,97.01
883,BGR,2016,102.48,99.28,102.13,101.19,102.4
884,BGR,2017,107.73,108.23,107.26,98.67,109.77
885,BGR,2018,107.5,115.28,106.54,93.27,110.4
886,BGR,2019,110.18,127.37,109.13,92.07,114.09
887,BGR,2020,93.56,98.99,92.67,91.84,92.91
888,BGR,2021,114.29,136.28,113.12,95.4,118.28
889,BGR,2022,105.93,116.18,104.76,93.9,107.93
890,BGR,2023,102.42,123.26,101.31,91.06,104.3
891,BHR,1961,122.22,,122.22,22.22,546.39
892,BHR,1962,117.65,,117.65,21.88,523.9
893,BHR,1963,114.22,,114.22,20.98,509.72
894,BHR,1964,109.6,,109.6,19.81,490.48
895,BHR,1965,109.24,,109.24,23.13,474.53
896,BHR,1966,103.74,,103.74,21.64,451.99
897,BHR,1967,102.08,,102.08,22.08,441.44
898,BHR,1968,97.72,,97.72,18.53,433.63
899,BHR,1969,99.5,,99.5,21.54,430.18
900,BHR,1970,100.71,,100.71,23.16,429.64
901,BHR,1971,96.15,,96.15,19.35,421.93
902,BHR,1972,94.88,,94.88,20.97,408.42
903,BHR,1973,93.04,,93.04,23.67,387.31
904,BHR,1974,94.23,,94.23,23.17,395.65
905,BHR,1975,126.83,,126.83,31.68,530.48
906,BHR,1976,154.92,,154.92,34.02,667.76
907,BHR,1977,181.06,,181.06,34.16,804.19
908,BHR,1978,176.54,,176.54,37.97,764.35
909,BHR,1979,174.55,,174.55,43.51,730.41
910,BHR,1980,172.84,,172.84,46.97,706.79
911,BHR,1981,85.6,,85.6,35.04,300.04
912,BHR,1982,80.24,,80.24,45.72,226.68
913,BHR,1983,74.66,,74.66,39.98,221.75
914,BHR,1984,78.31,,78.31,45.78,216.29
915,BHR,1985,85.64,,85.64,50.56,234.45
916,BHR,1986,81.75,,81.75,45.13,237.06
917,BHR,1987,95.71,,95.71,58.24,254.66
918,BHR,1988,75.32,,75.32,35.16,245.67
919,BHR,1989,75.11,,75.11,37.12,236.28
920,BHR,1990,52.65,,52.65,34.1,131.35
921,BHR,1991,57.82,,57.82,39.49,135.56
922,BHR,1992,64.99,,64.99,44.67,151.15
923,BHR,1993,69.68,,69.68,48.3,160.39
924,BHR,1994,61.93,,61.93,33.34,183.23
925,BHR,1995,66.62,,66.62,30.81,218.53
926,BHR,1996,66.77,,66.77,31.85,214.9
927,BHR,1997,79.02,,79.02,48.4,208.91
928,BHR,1998,81.1,,81.1,43.86,239.07
929,BHR,1999,76.16,,76.16,46.28,202.91
930,BHR,2000,81.0,,81.0,54.33,194.12
931,BHR,2001,68.43,,68.43,41.97,180.71
932,BHR,2002,60.83,,60.83,40.11,148.73
933,BHR,2003,53.81,,53.81,33.66,139.26
934,BHR,2004,46.22,,46.22,27.41,125.98
935,BHR,2005,43.63,,43.63,28.06,109.65
936,BHR,2006,48.32,,48.32,27.37,137.14
937,BHR,2007,46.11,,46.11,28.76,119.68
938,BHR,2008,43.35,,43.35,27.6,110.14
939,BHR,2009,46.17,,46.17,32.58,103.79
940,BHR,2010,41.47,,41.47,27.67,99.98
941,BHR,2011,55.67,,55.67,45.74,97.8
942,BHR,2012,76.48,,76.48,71.59,97.2
943,BHR,2013,94.36,,94.36,94.63,93.18
944,BHR,2014,87.41,,87.41,85.25,96.54
945,BHR,2015,99.14,,99.14,99.27,98.62
946,BHR,2016,113.45,,113.45,115.48,104.84
947,BHR,2017,127.83,,127.83,137.32,87.54
948,BHR,2018,120.62,,120.62,128.28,88.11
949,BHR,2019,131.32,,131.32,140.52,92.28
950,BHR,2020,126.47,,126.47,134.06,94.31
951,BHR,2021,112.79,,112.79,118.69,87.78
952,BHR,2022,115.54,,115.54,121.71,89.39
953,BHR,2023,111.06,,111.06,116.09,89.73
954,BHS,1961,81.78,48.66,81.78,84.19,80.71
955,BHS,1962,80.91,69.41,80.91,82.29,80.3
956,BHS,1963,81.23,88.03,81.23,82.87,80.51
957,BHS,1964,81.08,105.03,81.08,84.86,79.41
958,BHS,1965,81.95,120.57,81.95,89.87,78.46
959,BHS,1966,84.71,165.09,84.71,94.32,80.47
960,BHS,1967,84.74,164.9,84.74,91.55,81.73
961,BHS,1968,81.47,164.3,81.47,87.98,78.6
962,BHS,1969,73.76,163.7,73.76,69.76,75.53
963,BHS,1970,73.85,163.93,73.85,61.91,79.12
964,BHS,1971,69.87,165.12,69.87,63.48,72.69
965,BHS,1972,74.47,166.81,74.47,59.62,81.02
966,BHS,1973,76.1,171.76,76.1,67.23,80.02
967,BHS,1974,75.63,172.29,75.63,64.94,80.35
968,BHS,1975,73.23,172.81,73.23,53.79,81.81
