,ISO3,year,temp_mean,precip_total,humidity_mean
8354,JOR,1986,17.96535898844394,14.573970870912941,8.393102486928312
8355,JOR,1987,18.130713399251306,14.074044459221108,8.275020798047377
8356,JOR,1988,18.198686218261628,15.220259103955414,8.405963102976475
8357,JOR,1989,17.882671610514365,11.50924331096803,8.307359019915259
8358,JOR,1990,18.213410949707168,12.375095849648691,8.408277233441673
8359,JOR,1991,18.10924428304037,15.477354243500926,8.35742402076721
8360,JOR,1992,16.90058542887374,18.313324997819787,7.731691400210064
8361,JOR,1993,17.840305582682106,10.22163809355447,7.865039030710861
8362,JOR,1994,18.30851389567067,18.97882424000841,8.398105780283602
8363,JOR,1995,17.560255940755326,5.930778443499207,8.055562734603877
8364,JOR,1996,18.084949747721396,11.419928830207477,8.352206826210017
8365,JOR,1997,17.31396636962893,18.992805720898787,8.209748307863881
8366,JOR,1998,18.555324808756552,11.9000536224405,8.547189513842271
8367,JOR,1999,18.287670389811353,5.840158668945605,8.512004653612767
8368,JOR,2000,17.856398518880212,11.037836722920256,8.33359551429749
8369,JOR,2001,18.254271443685013,9.356556195299959,8.278865297635402
8370,JOR,2002,18.303376770019554,12.544429659129703,8.1662133137385
8371,JOR,2003,18.280931091308616,11.188516089461578,8.157514055569974
8372,JOR,2004,18.11767730712893,5.575051764537873,7.903778314590454
8373,JOR,2005,17.854508972167935,6.452135932818238,8.022485097249351
8374,JOR,2006,17.644944763183446,7.913467825815699,8.046739061673486
8375,JOR,2007,18.170060729980378,10.243199586966512,8.419470787048342
8376,JOR,2008,18.17192230224606,8.423860044331375,8.232836047808332
8377,JOR,2009,18.15780537923183,8.212547032272255,8.21048112710317
8378,JOR,2010,19.733295694986907,11.30991675751857,8.709148009618128
8379,JOR,2011,17.525857543945392,10.327871910007492,8.278903047243755
8380,JOR,2012,18.54743855794277,12.404144270362853,8.454742431640629
8381,JOR,2013,18.319365437825354,12.17237211361066,8.203231771787008
8382,JOR,2014,18.33027292887357,11.318951105998572,8.331457972526549
8383,JOR,2015,18.506842549642045,13.37083970284426,8.34206243356069
8384,JOR,2016,18.875215148925747,11.960734317463912,8.359581271807349
8385,JOR,2017,18.540068562825525,6.513265376170809,8.263291637102755
8386,JOR,2018,19.184032694498683,20.44444648399234,8.807053605715433
8387,JOR,2019,18.5449666341147,13.155268771797076,8.260610262552893
8388,JOR,2020,19.28030293782564,18.487627768521964,8.80078502496084
8389,JOR,2021,19.192720031738418,8.262598253796938,8.444187402725209
8390,JOR,2022,18.383836364746287,13.28106420594111,8.551660974820452
8391,JOR,2023,19.566186523437523,11.743067712824738,8.52348748842875
8392,JOR,2024,15.459930419922046,23.488185728911088,6.993295955657958
8393,JPN,1948,14.602947489420558,83.7319505462801,10.442433516184492
8394,JPN,1949,14.186939493815032,86.8568211294587,9.98142123222351
8395,JPN,1950,14.191519673665368,105.08509913233866,10.274590094884248
8396,JPN,1951,13.990108744303427,104.95049931159886,9.956163922945658
8397,JPN,1952,13.873943583170558,108.44789053226125,10.095306436220804
8398,JPN,1953,13.670579528808616,112.75738691074366,9.946180820465088
8399,JPN,1954,14.143177286783839,128.26301927996664,10.13454596201579
8400,JPN,1955,14.323503112792991,121.99507411787636,10.392621835072829
8401,JPN,1956,13.573035176595056,119.94276346467814,9.99347384770711
8402,JPN,1957,13.34584452311202,127.24839414659073,9.830958008766173
